,ec,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,clustering_coefficient,class
386,eco:b0131,0.0005237198688935707,0.13777416152687116,0.0006313808587390982,0.0007534109080089332,0.16654780354453907,0.6222222222222222,2
387,eco:b3447,0.0062579770798656805,0.14655247334416807,0.008080596194227655,0.007413107798677134,0.18814557465264722,0.4458874458874459,2
388,eco:b0368,0.0001566144889896937,0.12698935157842248,0.01088551981718955,0.010584892673968966,0.15039368502371778,0.5,2
389,eco:b2297,0.0403235048078158,0.14886810039184256,0.001276311715077148,0.0012449751255244196,0.1896124036766037,0.5095238095238095,2
390,eco:b2296,0.013955646375008684,0.14304377179257047,0.0002795625421081989,0.00042596675021211385,0.17212751279671834,0.5357142857142857,2
391,eco:b4095,1.9127326378339746e-10,0.07781526658029762,0.0015883514571346615,0.0015883514571346615,0.08425654039155774,0.0,2
392,eco:b4098,4.549335580077107e-09,0.08705133589011263,0.003171961566636085,0.003171961566636085,0.09537968820820214,0.0,2
393,eco:b4101,8.228344392427347e-12,0.07033088119287308,0.0,0.0,0.07492616106581906,0.0,2
394,eco:b4092,1.0969134865335193e-07,0.09873537250897903,0.004750830328504271,0.004750830328504271,0.10994093304549082,0.0,2
395,eco:b3591,5.605254623562365e-05,0.10786545979514617,0.0,0.0,0.11900783595560578,0.0,2
396,eco:b1764,0.00043229025453164315,0.12010907535904729,0.0,0.0,0.1354180156682882,1.0,2
397,eco:b1680,0.010171878710971659,0.14363087610365108,0.005329851065494144,0.005428195466387021,0.17105146395135495,0.26666666666666666,2
398,eco:b2114,0.0013988684003788572,0.13064664490388103,0.0023245425779646676,0.002528472869539662,0.15199655561461894,0.4666666666666667,1
399,eco:b0888,0.00043298151608504577,0.12013852829562381,0.0015883514571346615,0.0015883514571346615,0.13596208530920223,0.3333333333333333,2
400,eco:b2881,1.7649623017344068e-05,0.1031855346229052,0.0,0.0,0.1127593072506025,0.0,2
401,eco:b3967,0.003413882888819067,0.1425858318945151,2.772101600751668e-06,2.613129093318556e-06,0.17729746978930855,0.9615384615384616,1
402,eco:b0088,2.4419592526577985e-08,0.08504164526810516,0.0017825830981414497,0.002053046082079575,0.09159124078393781,0.0,1
403,eco:b0091,1.0677128255395208e-09,0.07996163185727989,0.0009535912301843148,0.0012085363387418942,0.08658834353546475,0.0,1
404,eco:b4053,0.00877091193753348,0.1422546220643304,0.010932625850607393,0.011099185336566156,0.1671432303641224,0.5,2
405,eco:b0381,0.00035812788736797155,0.12096911565174169,0.009470106040954822,0.009647147623887083,0.1354629230037287,0.0,2
406,eco:b2988,0.0005594885273155413,0.1280180084634319,0.0050258001575539096,0.004435855216262452,0.1562125306684609,0.6,2
407,eco:b0932,0.01614933735107526,0.16068380399788584,0.005091572099637544,0.004225847824895366,0.20089963838603633,0.6176470588235294,2
408,eco:b0237,0.01614933735107526,0.16068380399788584,0.005091572099637544,0.004225847824895366,0.20089963838603633,0.6176470588235294,2
409,eco:b2523,0.01614933735107526,0.16068380399788584,0.005091572099637544,0.004225847824895366,0.20089963838603633,0.6176470588235294,2
410,eco:b4260,0.01614933735107526,0.16068380399788584,0.005091572099637544,0.004225847824895366,0.20089963838603633,0.6176470588235294,2
411,eco:b3500,0.0006628458088436154,0.13418924086265513,0.005939623979974654,0.005854471305728502,0.16367531634125737,0.42857142857142855,2
412,eco:b2301,0.0005371689227419975,0.12708817597653796,0.0,0.0,0.1527455980121922,1.0,2
413,eco:b1710,0.0005371689227419975,0.12708817597653796,0.0,0.0,0.1527455980121922,1.0,2
414,eco:b1309,9.515681718093641e-05,0.12781761502466837,0.007160222570503427,0.008285591297319483,0.15956169178421623,0.41818181818181815,2
415,eco:b1896,2.3398903327383407e-06,0.102046431657895,0.000448151787523227,0.0005195711886316431,0.1238975513274624,0.42857142857142855,2
416,eco:b4239,3.4420788896935976e-05,0.11762903202630345,0.003030311058971994,0.002903970597800392,0.14784034774033503,0.4696969696969697,2
417,eco:b4240,3.3534883615651143e-06,0.107960537326918,3.7169695279777385e-05,9.641660123742818e-05,0.12716513974194973,0.8333333333333334,2
418,eco:b3519,4.16822463580185e-05,0.12043385407806143,0.0019617421062354252,0.002151095361622258,0.14661679905151076,0.6545454545454545,2
419,eco:b3431,1.3803054178611196e-05,0.11626125258413712,0.0016026700738146034,0.0016209661210663314,0.14200455313957872,0.5714285714285714,2
420,eco:b3533,7.182914954282551e-07,0.10084909806289705,0.0,0.0,0.11872068551403511,1.0,2
421,eco:b3430,1.3541125862488801e-05,0.11620610018727558,0.0015770907565057217,0.0015763287542075227,0.1412791269516933,0.7142857142857143,2
422,eco:b1897,3.3534883615651143e-06,0.107960537326918,3.7169695279777385e-05,9.641660123742818e-05,0.12716513974194973,0.8333333333333334,2
423,eco:b3416,4.1667985722097845e-05,0.12049309355375157,0.0005309996794574201,0.000655317001476124,0.1465261207780251,0.7555555555555555,2
424,eco:b3429,5.901122795406238e-07,0.10035332207897457,1.1853369083094488e-06,1.1853369083094488e-06,0.11516609719339675,0.0,2
425,eco:b3571,6.380338514578506e-06,0.10928505875296764,0.0003529808596039015,0.0003895352560317478,0.1294778675171367,0.3333333333333333,2
426,eco:b3432,8.520405956630188e-07,0.10047680852944091,8.890026812320867e-06,9.652029110519796e-06,0.1163449147487105,0.3333333333333333,2
427,eco:b1738,3.1460365214842477e-06,0.10746324158577623,0.0,0.0,0.12440074780454365,1.0,2
428,eco:b2132,4.154097126725733e-05,0.12040425617831259,0.0010421951429319437,0.001098707103113094,0.1460727294105967,0.7555555555555555,2
429,eco:b3189,4.0031186209109806e-08,0.08783164546245138,0.0026403855599301026,0.0026048801736334175,0.0994848141305208,0.5,1
430,eco:b3972,1.7069766177328769e-09,0.0794687621069836,0.0012652868623452612,0.0013746121643488066,0.08791919014090659,0.0,1
431,eco:b2255,2.99737130964025e-08,0.08878668328915437,0.004755571676137509,0.004755571676137509,0.10150319533823812,0.0,2
432,eco:b2254,1.2738780978896461e-09,0.0791989845440598,0.0015883514571346615,0.0015883514571346615,0.08805464350957376,0.0,2
433,eco:b2253,1.2711597710403965e-09,0.07917338694078117,0.0,0.0,0.08732921732168838,0.0,2
434,eco:b0677,2.1806234586193445e-05,0.11239387896066846,0.014124474599415392,0.014124474599415392,0.13396714863862674,0.42857142857142855,2
435,eco:b3176,2.1679749867835042e-05,0.11273007786229956,0.015537882689382937,0.015261129701301751,0.1327196354215815,0.5,1
436,eco:b0678,0.00025416607718414607,0.13159412258650385,0.015954074463681675,0.015755456688657993,0.16328295540754723,0.7272727272727273,2
437,eco:b3222,4.2055772750806884e-08,0.08614821846132475,0.0015883514571346615,0.0015883514571346615,0.09601718394907122,0.0,2
438,eco:b3223,1.0201718417196682e-06,0.09761405028682085,0.003171961566636085,0.003171961566636085,0.11280693115087935,0.6,2
439,eco:b3338,8.809170208739541e-08,0.08614821846132475,0.0,0.0,0.09647057531649958,1.0,2
440,eco:b1107,8.809170208739541e-08,0.08614821846132475,0.0,0.0,0.09647057531649958,1.0,2
441,eco:b3786,4.002944951227064e-08,0.08742414675045573,0.0015883514571346615,0.0015883514571346615,0.09886156481303864,0.5,2
442,eco:b3730,8.917443894007127e-07,0.09861612689000682,0.014061795207123896,0.013794472833420193,0.11340615359449788,0.5,1
443,eco:b0679,1.0255354015779481e-06,0.09761405028682085,0.0015836101095014236,0.0015836101095014236,0.11316964424482208,0.6,2
444,eco:b1119,1.0255354015779481e-06,0.09761405028682085,0.0015836101095014236,0.0015836101095014236,0.11316964424482204,0.6,2
445,eco:b2428,1.0201686561775953e-06,0.09759460525688324,0.0015883514571346615,0.0015883514571346615,0.112625574603908,0.6,2
446,eco:b3787,1.6631356448029696e-09,0.07808812852877811,0.0,0.0,0.085341556796135,0.0,2
447,eco:b3225,1.7503347764544947e-09,0.07706857297303034,0.0,0.0,0.08370476413649143,0.0,2
448,eco:b2256,5.647352124597781e-11,0.07145929381411228,0.0,0.0,0.07757797755460667,0.0,2
449,eco:b2429,4.1981030098285826e-08,0.08610279760800596,0.0,0.0,0.09520107948770017,0.0,2
450,eco:b0271,2.7476354862188686e-06,0.10604435462977357,0.0,0.0,0.12080643376409256,0.0,2
451,eco:b3788,5.558023261950379e-07,0.10039445048966268,0.003171961566636085,0.003171961566636085,0.11531118243097385,0.0,2
452,eco:b2038,2.296606679893105e-08,0.088306582261996,0.0015883514571346615,0.0015883514571346615,0.09844863292567788,0.0,2
453,eco:b3789,1.3539745231053737e-05,0.11626125258413712,0.004750830328504271,0.004750830328504271,0.1415511617721503,0.7142857142857143,2
454,eco:b2040,9.608516833832703e-10,0.07879139890472078,0.0,0.0,0.0856801681481561,0.0,2
455,eco:b0918,9.688637048631038e-10,0.08006617394828466,0.006293377318166978,0.006390534139653434,0.0884559439380777,0.0,1
456,eco:b3198,2.3425948929233138e-08,0.089386046048085,0.007818059249941011,0.007910136056106146,0.0993943411891228,0.0,1
457,eco:b1215,5.704175420829976e-07,0.10143373051543558,0.009359335898431381,0.009446332689275192,0.1149397668800154,0.0,1
458,eco:b1054,1.7694025216062267e-12,0.06603651683374497,0.0015883514571346615,0.0015883514571346615,0.0721738535677674,0.0,2
459,eco:b3633,4.077934397428113e-11,0.07257071817353783,0.004900320700041581,0.005019692005193557,0.0807076407999646,0.0,1
460,eco:b1855,8.156908412790357e-14,0.060566809048034846,0.0,0.0,0.06494076587639747,0.0,2
461,eco:b0222,7.609975594611724e-05,0.12530049063671453,0.00475083032850427,0.004750830328504271,0.14632874832820453,0.3333333333333333,2
462,eco:b3052,3.1146027417661514e-06,0.10706401188582909,0.003174332240452704,0.003174332240452704,0.12052913881868017,0.0,2
463,eco:b0200,1.2715455235122488e-07,0.0933901865020118,0.0,0.0,0.1018370311439827,0.0,2
464,eco:b3619,1.2715455235122488e-07,0.0933901865020118,0.0,0.0,0.1018370311439827,0.0,2
465,eco:b0181,4.00295942316333e-08,0.087564775404746,0.0062871112912533285,0.006200114500409531,0.09940563445395266,0.5,1
466,eco:b3197,1.3933938385443589e-05,0.1172349649173376,0.010902644553050308,0.010989641343894095,0.13895840632302936,0.6666666666666666,2
467,eco:b0096,1.6663022222413843e-09,0.07843818738225326,0.0047438026366344085,0.0046568058457906285,0.08741204404072453,0.0,1
468,eco:b0179,7.110147740785753e-11,0.07103449592425023,0.003206251332713017,0.0031306845763422134,0.07916095917503303,0.3333333333333333,1
469,eco:b0524,3.3244314260676642e-12,0.06498539838036263,0.0,0.0,0.07141758950866374,1.0,1
470,eco:b0182,3.410402350214974e-12,0.06535818014801946,0.0003668266926931358,0.0004300963613681568,0.072914541957738,0.3333333333333333,1
471,eco:b0915,1.930888273330297e-12,0.0666020824346865,0.0004094999070530474,0.0005676161234117097,0.0737463561467988,0.0,1
472,eco:b0087,5.990382347969983e-07,0.09394533430288665,0.0037770319428061827,0.0039410380649088006,0.10308287150843022,0.0,1
473,eco:b0090,2.4416739362533052e-08,0.08324977372804654,0.0,0.0,0.08913528179914318,0.0,1
474,eco:b3057,2.462939579913467e-08,0.08610279760800596,0.0012274241255018788,0.0014032432683271018,0.09444440865342775,0.0,2
475,eco:b3018,1.527825653388708e-05,0.10270962649676181,0.011574259164460025,0.011282261107669842,0.11754577228797966,0.5,1
476,eco:b1200,0.0042920088062849355,0.13612806846055955,2.9158400685964315e-05,2.5239836617174365e-05,0.16232990199257888,0.8571428571428571,2
477,eco:b3926,0.0009091379105646975,0.13463174454233412,0.004126908512736955,0.006128127884594231,0.16096325087075902,0.4666666666666667,2
478,eco:b3945,0.013111892504059265,0.15582853638344588,0.024230615233245392,0.02808997283738017,0.1923222708859269,0.3904761904761905,2
479,eco:b4041,0.0003727686323602133,0.1189138151430956,0.013115987369867846,0.012824384425380428,0.13966189323915149,0.6,1
480,eco:b4042,6.785854423831981e-07,0.09022558349715541,0.0,0.0,0.10102576406503339,1.0,2
481,eco:b1046,1.0413072974858378e-10,0.06608105184644644,0.0,0.0,0.07191908018877094,1.0,2
482,eco:b2560,2.447621159797167e-09,0.07263527329719108,0.003171961566636085,0.003171961566636085,0.0806323755771606,0.3333333333333333,2
483,eco:b3821,8.763953724328842e-07,0.09203924824150927,0.0040828560573995,0.004374854114189661,0.10463311367347108,0.3333333333333333,2
484,eco:b3825,2.132371285855484e-05,0.10481919520529608,0.005611545556815912,0.005903741169757448,0.11977041259749485,0.0,2
485,eco:b3449,0.0005222175309033222,0.1218112676254485,0.011971216945594982,0.012508972741691413,0.14559990698456435,0.2857142857142857,2
486,eco:b3918,6.846771232583052e-07,0.09037537693959673,0.003463079017337955,0.0033168824327914808,0.1030206860817182,0.6,2
487,eco:b1912,5.982068512352745e-08,0.08059301174363445,0.004750830328504271,0.004750830328504271,0.09108004938734464,0.5,1
488,eco:b4160,4.115861517299282e-08,0.08188616386253617,1.066803217478504e-05,1.066803217478504e-05,0.09166302040013076,0.6666666666666666,1
489,eco:b2836,3.7410424727934144e-08,0.08176317062576,0.0,0.0,0.09019403236966286,1.0,2
490,eco:b3608,0.0038491240713358433,0.1370419352138612,0.009167823921657726,0.007682685633418177,0.16541037248327778,0.6,1
491,eco:b2451,0.0037879594916937955,0.13085601452712442,0.005172239798023285,0.006435540668664736,0.1544271530669791,0.6,2
492,eco:b3426,0.0038491240713358433,0.1370419352138612,0.009167823921657726,0.007682685633418177,0.1654103724832778,0.6,2
493,eco:b1409,6.846771232583052e-07,0.09037537693959673,0.003463079017337955,0.0033168824327914808,0.1030206860817182,0.6,2
494,eco:b1249,1.0413072974858378e-10,0.06608105184644644,0.0,0.0,0.07191908018877091,1.0,2
495,eco:b3801,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
496,eco:b2133,0.19655478490778236,0.17293502237541614,0.0013282660774720408,0.0013342839184817975,0.22293988806502396,0.8205128205128205,2
497,eco:b2463,0.20006529711714136,0.17428848039471856,0.0029370809350456554,0.0023711485446771562,0.22597631482288702,0.7315270935960592,2
498,eco:b3956,0.019553038965963363,0.15958466397053872,0.002254774980634414,0.0021574874574139657,0.1924296716462111,0.5277777777777778,2
499,eco:b3951,0.2202838579909847,0.17828417699765425,0.04034210547274699,0.0386561129688806,0.2396315992072248,0.4,2
500,eco:b0871,0.17691662864548893,0.17287400084317356,0.00437904744197145,0.005171743490298281,0.2215123529595781,0.7533333333333333,2
501,eco:b1702,0.17606659867172475,0.1790661251423808,0.01045589207836895,0.010653298827935304,0.22679108462568737,0.7533333333333333,2
502,eco:b1479,0.20006529711714136,0.17428848039471856,0.0029370809350456554,0.0023711485446771562,0.22597631482288702,0.7315270935960592,2
503,eco:b2455,0.035752383368926804,0.14945848639095605,0.0039039109522356775,0.004067306175777715,0.1878018608160065,0.6,2
504,eco:b1380,0.19655478490778236,0.17293502237541614,0.0013282660774720408,0.0013342839184817975,0.222939888065024,0.8205128205128205,2
505,eco:b1651,0.011938582486706054,0.15111811177962797,0.00031978331734503916,0.00032408299741889,0.1812258410190944,0.7222222222222222,2
506,eco:b1415,0.17511227153655382,0.17854406646849633,0.04943383005631794,0.05035289468764193,0.2310555542873279,0.45075757575757575,2
507,eco:b0212,0.017625477494721997,0.1438417258924116,4.530403977088708e-06,7.073450963157734e-06,0.16860181590867093,0.6666666666666666,2
508,eco:b3605,0.1947938143667887,0.17269119435655758,7.097638882872796e-05,4.800589061047278e-05,0.2214890356892532,0.9466666666666667,2
509,eco:b0968,0.00621224097082682,0.12459941973284687,9.482695266475591e-07,9.482695266475589e-07,0.1470157155140836,0.8,2
510,eco:b4014,0.06591494333259035,0.16434918429706605,0.0117739558570802,0.01434113990679339,0.20917920490825795,0.41106719367588934,2
511,eco:b1967,0.027335497272980014,0.15200897250684264,0.0009091677810190641,0.0009506862283036177,0.1839099179142704,0.5636363636363636,2
512,eco:b2458,0.03697597637862673,0.14850709863278383,0.0004472661374249529,0.0004278028646622901,0.18607595101066252,0.7714285714285715,2
513,eco:b2311,2.2531032476235997e-06,0.10450616859845432,0.0,0.0,0.11858601439667849,1.0,2
514,eco:b4468,0.02119564488932678,0.15425847556346156,0.0017843913419105016,0.0018054407142832623,0.18828579231190745,0.5,2
515,eco:b4015,0.01458222982176557,0.15702721743254933,0.012787535567506761,0.013313955010190451,0.19467601978483345,0.3974358974358974,2
516,eco:b0507,0.02249069153068132,0.1536778288549416,0.0002587088224983356,0.0002647195199990105,0.18735310149891193,0.5714285714285714,2
517,eco:b0508,0.010421900171207478,0.14585439666256442,9.913002446634988e-06,1.0143097258247997e-05,0.1724318149508571,0.8333333333333334,2
518,eco:b2799,0.009008675002860145,0.14918541972885319,0.0,0.0,0.17627355113753354,1.0,2
519,eco:b3125,0.010510605016511488,0.14611539468820575,0.00012278860849659684,0.00015411430237046396,0.17370131077965653,0.6,2
520,eco:b3062,0.01177295190088718,0.1545992169105566,0.0003823103469121044,0.0004931632011372292,0.18354061003680128,0.6785714285714286,2
521,eco:b3894,1.4028870365422697e-18,0.003482045701849837,1.1853369083094489e-05,1.1853369083094489e-05,0.003808487486398259,0.0,2
522,eco:b1232,1.0147183939977268e-05,0.11104372583625427,0.0,0.0,0.1251970010403094,1.0,2
523,eco:b1732,0.000864011370230492,0.12738557420425217,0.0,0.0,0.1446342920771651,0.0,2
524,eco:b1800,0.19525495182831926,0.17360911353279726,0.000982471960246846,0.001055970438668404,0.22338291620119682,0.8738461538461538,2
525,eco:b3385,0.009042290212804524,0.14563760950937987,0.0,0.0,0.17140585505656208,1.0,2
526,eco:b1650,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
527,eco:b1771,0.004224189022001295,0.13631745085964214,0.0,0.0,0.1616968027740606,1.0,2
528,eco:b3011,0.004224189022001295,0.13631745085964214,0.0,0.0,0.1616968027740606,1.0,2
529,eco:b0963,0.014460354461742824,0.15577898835915863,0.004387067358095035,0.004046696217366688,0.19088091813880703,0.4857142857142857,2
530,eco:b0335,0.015972838498375375,0.1445632689258052,0.0002137897175771312,0.0002744726950821518,0.17615665074859824,0.7222222222222222,2
531,eco:b3253,0.015467366863297676,0.14473409701316214,0.00018145092022878138,0.0002487153289320164,0.17642868556905525,0.75,2
532,eco:b2919,0.015237747213789905,0.14447800601284397,0.0,0.0,0.1750685114667702,1.0,2
533,eco:b0333,0.015262234961012481,0.1445632689258052,0.0018365949525543735,0.0018744805174764506,0.1757939376546556,0.75,2
534,eco:b2920,0.01871229484278935,0.14708043181913957,0.00047178102110997363,0.0005279548942061669,0.182427701062086,0.6,2
535,eco:b0334,0.0006251642843496938,0.12175072524591299,0.00036961634011421334,0.0004153085582804884,0.13942116703270171,0.0,2
536,eco:b0118,7.339785487371479e-05,0.11385659270033786,0.00011663149706126402,0.00012443815030546132,0.12912748296317433,0.0,2
537,eco:b0331,0.0011751691049984778,0.1338227037392936,0.0013306252664484733,0.0012927397015263969,0.15925688988801065,0.75,2
538,eco:b3115,0.004811483283315788,0.12384350818745044,0.0,0.0,0.1451874688000915,1.0,2
539,eco:b3882,0.00011070030650488524,0.12620425512353267,0.0,0.0,0.1450190662921896,1.0,2
540,eco:b1241,0.003381566463979722,0.12494897179024582,0.0,0.0,0.14693065065752794,1.0,2
541,eco:b0529,0.00020995566306297305,0.1211785600765654,9.172569771639191e-05,0.00013703437541688838,0.13952129360181628,0.6666666666666666,1
542,eco:b1606,1.5066128781383626e-05,0.11500584938721922,0.001187561590993323,0.0013405794788146116,0.13264600530650633,0.6,2
543,eco:b2912,0.0002023495042810425,0.12114859505181846,0.0,0.0,0.13897722396090229,1.0,2
544,eco:b3288,6.717696385196784e-05,0.1195813811055782,0.0014779874412475776,0.0017942337722967674,0.1371100758750382,0.6,1
545,eco:b0048,1.2780058246920441e-05,0.11182947235552473,1.2391440562164031e-05,1.4754975056560329e-05,0.12735255314145452,0.9,1
546,eco:b3941,0.00019386816780135653,0.11712285880696961,0.0,0.0,0.13365091262262135,1.0,2
547,eco:b0356,7.592302947054638e-19,0.002176278563656148,0.0,0.0,0.002538991657598839,0.0,2
548,eco:b2154,7.592302947054638e-19,0.002176278563656148,0.0,0.0,0.002538991657598839,0.0,2
549,eco:b0420,0.20058717244492585,0.18152090344185026,0.03907190057940662,0.03449424556175606,0.2338553539315238,0.5795454545454546,1
550,eco:b0383,0.0014102117578689876,0.13673595266244876,0.006763498696755737,0.007189285153622209,0.1630572516589926,0.3333333333333333,2
551,eco:b3993,0.0008277039897142305,0.12926778849328596,0.00484817173852968,0.004841058380405751,0.1505141817437793,0.4,2
552,eco:b1106,0.0008250576564586824,0.12902947547789145,0.0,0.0,0.1489545154398258,1.0,2
553,eco:b0417,0.009000153604657345,0.15416139659834924,0.00538000372743458,0.005104248634058505,0.1861237631912277,0.5714285714285714,1
554,eco:b3990,0.0015141213179594307,0.14350466268000991,0.0024735435219800125,0.0027890038687491243,0.16949787004193947,0.3,2
555,eco:b2103,3.380272230376669e-05,0.1102937682101652,0.0017413048015928925,0.0017462090944884356,0.1236924090297327,0.0,2
556,eco:b4161,0.009000153604657344,0.15416139659834924,0.00538000372743458,0.005104248634058505,0.1861237631912277,0.5714285714285714,1
557,eco:b3994,1.403658918669806e-06,0.09889481598497252,0.0005697857058099852,0.0006621281804559571,0.10988120663039089,0.3333333333333333,2
558,eco:b0423,0.0009156039913492723,0.13426278936408712,0.0016134671321038092,0.0016135234034236206,0.15259235082412462,0.0,2
559,eco:b3992,3.7340733950945855e-05,0.11343480397998469,0.0,0.0,0.12392601655387342,0.0,2
560,eco:b2530,0.013793833163227466,0.15687637476450653,0.0017612140950982631,0.0017509721158084433,0.19137971507394766,0.8,2
561,eco:b3991,0.008623976436538248,0.1526721465844668,0.003428305940810531,0.0039127220904303294,0.17786846812962126,0.16666666666666666,2
562,eco:b2104,3.374546589813619e-05,0.10984863641021388,0.0,0.0,0.1218270274037417,0.0,2
563,eco:b0415,1.500899204045111e-06,0.11188054770256996,0.004104629319473431,0.004102414382017584,0.12739054108749476,0.3333333333333333,1
564,eco:b1662,1.0782026037938877e-06,0.10643600225712663,0.0005106876085184838,0.0005195232891044623,0.11980161810140094,0.7,1
565,eco:b1277,0.012853557330279394,0.15753212809953498,0.007841323480210348,0.008175608064879382,0.1953574414945468,0.7333333333333333,1
566,eco:b0025,1.0924829918022606e-06,0.10652857542716979,0.00022314149689674846,0.00020833236907116592,0.1190412416745392,0.8,1
567,eco:b3041,1.3970427770534855e-05,0.11743166787860831,0.00466566408754332,0.0046511363919014325,0.13967346927965918,0.6666666666666666,1
568,eco:b0937,1.853460220239986e-06,0.11137188415311523,0.0047836346536191555,0.004709725668180198,0.1258461946710048,0.4,2
569,eco:b0414,0.0005249409577516946,0.13170024687891235,0.0063878917753325696,0.006731137189572151,0.15264338188712523,0.0,1
570,eco:b3844,1.0192544456448148e-06,0.10303363162766642,0.0,0.0,0.11455711650216592,1.0,2
571,eco:b3812,2.1718172707670113e-05,0.11984464735556602,0.008763699631937651,0.008983873589998002,0.13739188510679315,0.42857142857142855,2
572,eco:b4055,1.0924829918022606e-06,0.10652857542716979,0.00022314149689674846,0.00020833236907116592,0.1190412416745392,0.8,2
573,eco:b2320,6.977534002247176e-05,0.1234689814489803,0.0008218300435568273,0.0011714140287871818,0.13938041314265529,0.0,2
574,eco:b2927,0.0007696037267895738,0.14283525317479706,0.0017693803195060222,0.0021871839846333116,0.16717467334986358,0.5,2
575,eco:b2418,6.24716925675664e-17,0.003264417845484222,1.1853369083094488e-06,1.1853369083094488e-06,0.003264417845484222,0.6666666666666666,2
576,eco:b1406,4.877642362490595e-17,0.0024483133841131663,0.0,0.0,0.002720348204570185,1.0,2
577,eco:b1638,6.24716925675664e-17,0.003264417845484222,1.1853369083094488e-06,1.1853369083094488e-06,0.003264417845484222,0.6666666666666666,2
578,eco:b2564,4.877642362490595e-17,0.0024483133841131663,0.0,0.0,0.002720348204570185,1.0,2
579,eco:b0052,0.00035059805948683785,0.12450442652847622,0.0,0.0,0.14074054346089213,1.0,2
580,eco:b4390,0.0012003831815152342,0.13804590543520817,0.0006678619395927657,0.0006429972860625893,0.17309239243406813,0.6212121212121212,2
581,eco:b3996,0.0011460442852854484,0.137542088262087,0.00025037457929969094,0.00023525217549057875,0.1708979782157148,0.7090909090909091,2
582,eco:b3962,0.0008878063016563688,0.1426273415981234,0.0017445538626564925,0.001755692428207131,0.17240041121977995,0.8214285714285714,2
583,eco:b1740,0.0008617555476192818,0.13616590283200497,0.0,0.0,0.16437821035209507,1.0,1
584,eco:b1768,0.00010017417588195416,0.11495188136779771,0.0,0.0,0.13656278886148335,1.0,2
585,eco:b1603,0.0008878063016563688,0.1426273415981234,0.0017445538626564925,0.001755692428207131,0.17240041121977992,0.8214285714285714,2
586,eco:b0639,0.0011460442852854484,0.137542088262087,0.00025037457929969094,0.00023525217549057875,0.17089797821571484,0.7090909090909091,1
587,eco:b0931,0.0010659359805913838,0.1352636439507327,0.0009054365996026206,0.0009004681634457268,0.16890729570272542,0.6666666666666666,2
588,eco:b0750,0.00022351194309463737,0.13324039118562792,0.0012899539403689378,0.0014408503255003656,0.1550255511626568,0.0,2
589,eco:b2700,0.0010076436366513505,0.13474282683981129,0.0,0.0,0.1661688118434581,1.0,2
