,ec,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,local_reach_centrality,subgraph_centrality,degree_centrality,clustering_coefficient,pagerank,hits,ind_set_maximal,damage,class
0,mge:MG_062,1.4687018608637011e-05,0.0930985572445807,0.0,0.0,0.13636700600986312,0.13636700600986312,0.0005355624327533843,0.016483516483516484,1.0,0.003940363181433232,9.402169098313016e-07,0.9230769230769231,1.0,2
1,mge:MG_063,2.4626629538141334e-05,0.09470370478328037,0.0007622825302383313,0.0007649808754781131,0.1537662734091305,0.1537662734091305,0.0021427830979232655,0.038461538461538464,0.6190476190476191,0.007953462048488494,1.432295907691526e-06,0.8901098901098901,1.0,2
2,mge:MG_227,0.0007267192364359531,0.10215535537423949,0.0,0.0,0.13562554661455764,0.13562554661455764,0.00013133116284245148,0.016483516483516484,1.0,0.0050803408862275645,0.00016388332134698245,0.9560439560439561,1.0,2
3,mge:MG_460,0.2740205584885226,0.13549638217569906,3.9187332005011566e-05,3.33920223422986e-05,0.20247272568701163,0.20247272568701163,0.05965984513434064,0.05494505494505495,0.9777777777777777,0.00816990857473269,0.06179470245368276,0.8791208791208791,1.0,2
4,mge:MG_005,0.0005436093421946072,0.09084808321449542,0.0,0.0,0.11703229615317513,0.11703229615317513,4.096743709542857e-05,0.005494505494505495,0.0,0.002470945873766617,0.00012258999427599437,0.967032967032967,1.0,1
5,mge:MG_006,0.006124078481819546,0.11822283676588312,0.020950133134426722,0.020754996998090917,0.16524982953554387,0.16524982953554387,0.00021257050142620503,0.02197802197802198,0.5,0.006250896721547349,0.0013810482289498664,0.945054945054945,1.0,1
6,mge:MG_013,0.0027617022472494128,0.09201880593633172,0.00018213830368526501,0.00018213830368526501,0.1319590360799152,0.1319590360799152,0.0005778428380703176,0.027472527472527476,0.7,0.006836983999642063,0.0006227947875897865,0.967032967032967,1.0,1
7,mge:MG_021,0.0002143823900556308,0.08032237728525692,0.0,0.0,0.10278938094872136,0.10278938094872136,4.492985753072922e-05,0.005494505494505495,0.0,0.0022880412563808716,4.834563072318832e-05,0.9120879120879121,1.0,1
8,mge:MG_023,9.884039890917714e-05,0.10885151433931921,0.12464668542016619,0.12185659644223164,0.19380004915719226,0.19380004915719226,0.013646529033246407,0.08791208791208792,0.2833333333333333,0.01569710252540886,7.546905296006537e-06,0.8901098901098901,1.0,1
9,mge:MG_030,0.0009737398883950601,0.10673631301433992,0.004643153478986151,0.005053073077934959,0.1524753634643745,0.1524753634643745,0.0001305073499099396,0.02197802197802198,0.16666666666666666,0.0064005306189038255,0.00021958924377644303,0.9560439560439561,1.0,1
10,mge:MG_034,0.0007917161346195781,0.1048554969259815,0.004381040559020038,0.004440084930416425,0.1478966088856199,0.1478966088856199,0.00021922367046005607,0.027472527472527476,0.5,0.007905432165261425,0.00017854084960907069,0.9120879120879121,1.0,1
13,mge:MG_038,7.058622840856529e-05,0.08470533025693168,8.67325255644119e-06,8.673252556441187e-06,0.14038492032997532,0.14038492032997532,0.01113969465356229,0.04395604395604396,0.9642857142857143,0.007053456563496693,2.2057096228948216e-06,0.9230769230769231,1.0,1
14,mge:MG_049,0.002512620853370149,0.1124513281993597,0.06464120922487149,0.06488499989881198,0.1709800730405126,0.1709800730405126,0.0002714064418138527,0.038461538461538464,0.14285714285714285,0.010299549227735197,0.0005666241269236723,0.9010989010989011,1.0,1
15,mge:MG_050,4.046424993255654e-05,0.10393972839387686,0.0,0.0,0.147737778094921,0.147737778094921,0.0011034423061552483,0.02197802197802198,1.0,0.004693726760208964,5.238285511926802e-06,0.9010989010989011,1.0,1
16,mge:MG_058,2.659186559536502e-06,0.07580317771400574,0.0,0.0,0.11335494481098868,0.11335494481098868,0.0001174034097517336,0.01098901098901099,1.0,0.003502122638166177,9.998458233051865e-08,0.967032967032967,1.0,1
17,mge:MG_069,1.5920082712647632e-06,0.07438186813186813,0.0,0.0,0.10365452618199848,0.10365452618199848,6.254175889385186e-05,0.005494505494505495,0.0,0.0020981241520989604,6.397886436125806e-08,0.978021978021978,1.0,1
18,mge:MG_100,5.080600608421467e-44,0.005494505494505495,0.0,0.0,0.005494505494505495,0.005494505494505495,3.2078318144348004e-05,0.005494505494505495,0.0,0.006828269033799931,6.640533073324691e-129,0.945054945054945,0.008771929824561403,1
19,mge:MG_102,1.640228559300643e-39,0.007326007326007326,0.0,0.0,0.008241758241758242,0.008241758241758242,3.303482039427975e-05,0.005494505494505495,0.0,0.005274472019001143,3.062405352915613e-110,0.9120879120879121,0.017543859649122806,1
20,mge:MG_107,0.046434209339147256,0.13811720194698918,0.037531043016441605,0.03631955828088425,0.1963502767074197,0.1963502767074197,0.0021016503379453445,0.03296703296703297,0.4,0.0075254419965031455,0.01047143373573294,0.8791208791208791,1.0,1
21,mge:MG_111,1.4706643079691328e-05,0.08430530508452586,0.00710002091217561,0.00709529880800599,0.13979622331270689,0.13979622331270689,0.001554594083442386,0.038461538461538464,0.5238095238095238,0.008843579488408918,6.749845590088269e-07,0.945054945054945,1.0,1
22,mge:MG_113,5.080600608421467e-44,0.005494505494505495,0.0,0.0,0.005494505494505495,0.005494505494505495,3.207831814434801e-05,0.005494505494505495,0.0,0.006828269033799931,6.640533073324691e-129,0.967032967032967,0.008771929824561403,1
23,mge:MG_118,1.351975009622522e-26,0.02197802197802198,0.00018213830368526501,0.00018213830368526501,0.02197802197802198,0.02197802197802198,0.00013163318725135703,0.02197802197802198,0.5,0.00969805022640088,3.6209234946395538e-68,0.945054945054945,0.03508771929824561,1
26,mge:MG_145,9.784880847230912e-22,0.02197802197802198,0.0,0.0,0.02197802197802198,0.02197802197802198,0.0002331207587323587,0.02197802197802198,1.0,0.006828269033799931,3.003598430506884e-54,0.945054945054945,0.03508771929824561,1
27,mge:MG_171,0.0936754643675283,0.14632498648892092,0.06258331250438585,0.06476045440133844,0.2227239030810462,0.2227239030810462,0.008101927085786853,0.06043956043956045,0.32727272727272727,0.011907425380941358,0.021124865566828323,0.9230769230769231,1.0,1
28,mge:MG_482,5.080600608421467e-44,0.005494505494505495,0.0,0.0,0.005494505494505495,0.005494505494505495,3.2078318144348065e-05,0.005494505494505495,0.0,0.006828269033799931,6.640533073324691e-129,0.945054945054945,0.008771929824561403,1
29,mge:MG_215,2.639947112984221e-05,0.09571929411071502,0.026661000141663088,0.02628660473964338,0.1665867862296433,0.1665867862296433,0.0030815297033791856,0.05494505494505495,0.4444444444444444,0.011779835287763656,1.454021797257749e-06,0.9230769230769231,1.0,1
30,mge:MG_216,0.31729045460301497,0.1590347291906312,0.17219892709237616,0.1711616882196993,0.2495530263387408,0.2495530263387408,0.08023707386702413,0.1043956043956044,0.3391812865497076,0.017906069521872462,0.07155254706449168,0.945054945054945,1.0,1
31,mge:MG_228,0.0022432080436304244,0.09190037761466334,0.0,0.0,0.12921178333266242,0.12921178333266242,0.00046370308330760456,0.02197802197802198,1.0,0.00556926582526425,0.0005058685381890308,0.9120879120879121,1.0,1
32,mge:MG_231,0.06234037526398318,0.13973893034558396,0.06051021130934313,0.0602860077307591,0.217504122861266,0.217504122861266,0.004045788597980803,0.06593406593406594,0.18181818181818182,0.014956168436056346,0.014058452169701334,0.8681318681318682,1.0,1
33,mge:MG_251,0.0016263669500148031,0.0911961601616774,0.0,0.0,0.12344255256343159,0.12344255256343159,0.00015033562772810843,0.016483516483516484,1.0,0.005294521288722006,0.00036676396008003613,0.9340659340659341,1.0,1
34,mge:MG_253,0.0005436093421946072,0.09084808321449542,0.0,0.0,0.11703229615317513,0.11703229615317513,4.09674370954286e-05,0.005494505494505495,0.0,0.002470945873766617,0.00012258999427599437,0.945054945054945,1.0,1
36,mge:MG_272,0.1552546914524911,0.12418537983755375,0.005900679825304924,0.0060479403193491555,0.18871921729064597,0.18871921729064597,0.01926861783112249,0.038461538461538464,0.6666666666666666,0.006536334874454852,0.035011670633050884,0.9560439560439561,1.0,1
37,mge:MG_274,0.2943061054890685,0.14602575338771656,0.11034544250803122,0.10994601623054653,0.23609386645100958,0.23609386645100958,0.06906604021208342,0.08791208791208792,0.425,0.013973394828333435,0.06636932043569724,1.0,1.0,1
38,mge:MG_276,0.016000970373433548,0.12705799538539753,0.05476071218967823,0.05303348815089148,0.18451984523413104,0.18451984523413104,0.0005380389444103031,0.03296703296703297,0.26666666666666666,0.008118627462289554,0.003608397900200098,0.9340659340659341,1.0,1
40,mge:MG_292,1.640228559300643e-39,0.007326007326007326,0.0,0.0,0.008241758241758242,0.008241758241758242,3.3034820394279734e-05,0.005494505494505495,0.0,0.005274472019001143,3.062405352915613e-110,0.8681318681318682,0.017543859649122806,1
41,mge:MG_299,0.1280336958167711,0.11667744020685197,0.013599660008499787,0.013599660008499787,0.1701621790907505,0.1701621790907505,0.013176612213466863,0.038461538461538464,0.5238095238095238,0.007474336650793294,0.028873031444853228,0.9560439560439561,1.0,1
42,mge:MG_300,0.0007843744980388025,0.1266074351180734,0.17048145224940803,0.17048145224940803,0.15207134135705563,0.15207134135705563,0.00014963297005873133,0.016483516483516484,0.3333333333333333,0.004428767353190392,0.00017598540439715487,0.978021978021978,1.0,1
43,mge:MG_301,0.00010842993568881717,0.11744505494505494,0.08153724728310363,0.08153724728310363,0.161220129077272,0.161220129077272,0.0011900785710470443,0.027472527472527476,0.7,0.005936688704405472,2.047490309658776e-05,0.945054945054945,1.0,1
44,mge:MG_330,0.0066566574484468845,0.11763853938483264,0.0037545426160264395,0.0037258245131173364,0.1606710749567893,0.1606710749567893,0.00015545398485511302,0.016483516483516484,0.3333333333333333,0.004948546580615713,0.001501150746163732,0.9340659340659341,1.0,1
46,mge:MG_341,0.03686159277998815,0.12889276788193757,0.014657074049339245,0.014667192843988423,0.17884635206063773,0.17884635206063773,0.001253093517172473,0.027472527472527476,0.2,0.007475413743103715,0.008312701584766035,0.9340659340659341,1.0,1
49,mge:MG_357,0.013406441840789483,0.09862789144557099,0.0,0.0,0.12848705019034684,0.12848705019034684,0.00020418106774072007,0.01098901098901099,1.0,0.003359468174303557,0.0030233027130171096,0.9340659340659341,1.0,1
50,mge:MG_368,7.137970390017657e-05,0.08510916973372278,0.026722291126395306,0.026722291126395306,0.14542155036660537,0.14542155036660537,0.011416117074824764,0.049450549450549455,0.75,0.00852395536099431,2.2243410429578325e-06,0.945054945054945,1.0,1
53,mge:MG_382,0.001348538700004376,0.10470174986304018,0.00261014307975634,0.002459288716194793,0.14514935613836716,0.14514935613836716,0.00012306162310620606,0.02197802197802198,0.16666666666666666,0.006509546521061801,0.0003041105697823773,0.9010989010989011,1.0,1
54,mge:MG_394,0.0057351668185713885,0.10610192185229333,0.009066440005666513,0.009066440005666511,0.15414987942460479,0.15414987942460479,0.000289428286799573,0.027472527472527476,0.5,0.008509606342828572,0.0012933443300278818,0.9340659340659341,1.0,1
55,mge:MG_396,2.920196439218677e-06,0.07588373369457323,3.0356383947544167e-05,3.0356383947544167e-05,0.11610219755824149,0.11610219755824149,0.0001561011088195995,0.016483516483516484,0.6666666666666666,0.0050485356701525565,1.086411763702753e-07,0.9230769230769231,1.0,1
57,mge:MG_407,0.08416529997892896,0.14753428389792025,0.1753384736810151,0.1753384736810151,0.18510814582243168,0.18510814582243168,0.00568989233594557,0.02197802197802198,0.5,0.004623900486864899,0.01898020536863272,0.967032967032967,1.0,1
58,mge:MG_430,0.008052046300486306,0.13653268337780766,0.17297067573310668,0.17297067573310668,0.15763997906855048,0.15763997906855048,0.00010237264365384095,0.01098901098901099,0.0,0.0032615479338848835,0.0018157247554370813,0.945054945054945,1.0,1
59,mge:MG_431,8.367939488576353e-05,0.10689609791406199,0.04065731690041083,0.04331248861635606,0.17044840080554363,0.17044840080554363,0.00861723243836606,0.049450549450549455,0.5833333333333334,0.008652715250850443,6.7680131581445435e-06,0.945054945054945,1.0,1
60,mge:MG_434,0.0061290672140233695,0.12021312021312021,0.010161040616841725,0.01035388797819737,0.16561612990184418,0.16561612990184418,0.00014885097162278184,0.016483516483516484,0.3333333333333333,0.004827231763330726,0.0013821732439350178,0.9340659340659341,1.0,1
61,mge:MG_453,1.2447633005194555e-26,0.017582417582417586,0.0,0.0,0.019230769230769232,0.019230769230769232,0.00011275255670764692,0.016483516483516484,1.0,0.00711940628482811,3.333784018222645e-68,0.945054945054945,0.03508771929824561,1
63,mge:MG_458,0.0062346828656248965,0.12102812441795494,0.017833725075240472,0.019499296743771887,0.16744763173334604,0.16744763173334604,0.0002088857125529008,0.02197802197802198,0.5,0.006000076213533348,0.0014059907561303753,0.8901098901098901,1.0,1
